file,runid,new,P,Q,nlive,niter,logl,logz,logzerr,information,walltime
jmk/arctic_a0067,0,False,9,3,500,10879,674.3745494778417,653.2786316225375,0.29299501922299215,18.265204388198526,1591.4170534610748
jmk/arctic_a0067,0,False,10,3,500,10238,668.5575847792818,648.7385332189327,0.28458380934284316,16.86363496329227,1700.275895357132
jmk/arctic_a0067,0,True,0,1,500,3568,-161.88392385297516,-168.17812095122702,0.1468893931315988,5.211328279162984,49.83567237854004
jmk/arctic_a0067,0,True,1,1,500,3508,-170.4149964392572,-176.58826419513346,0.1448740414687912,5.104968450394068,73.00433707237244
jmk/arctic_a0067,0,True,2,1,500,3922,73.78633293123487,66.79206951574164,0.1541816432650798,6.0327773837618395,105.95149898529053
jmk/arctic_a0067,0,True,3,1,500,4839,341.65009689114413,332.82072194892055,0.17691273737936913,7.827051524294177,188.670823097229
jmk/arctic_a0067,0,True,4,1,500,4736,360.8406003719165,352.2198989531515,0.17461946702544473,7.616298094853107,227.47470092773438
jmk/arctic_a0067,0,True,5,1,500,4786,365.5141219856559,356.787824362186,0.1767498265191516,7.654425509811233,285.68070912361145
jmk/arctic_a0067,0,True,6,1,500,5210,561.3522523820563,551.7846182790083,0.18534990930837492,8.545338731955212,381.51677560806274
jmk/arctic_a0067,0,True,7,1,500,5018,571.3141172295979,562.1289270576979,0.1803766982801218,8.21647435163527,420.934517621994
jmk/arctic_a0067,0,True,8,1,500,4700,567.7774553036841,559.2186635312333,0.17470041839814707,7.492241582694874,459.14064049720764
jmk/arctic_a0067,0,True,9,1,500,4194,567.5810614499493,560.0458046825523,0.16165198155312652,6.535549375684013,450.1787211894989
jmk/arctic_a0067,0,True,10,1,500,3453,558.5066322525907,552.449078497733,0.14202994647496764,5.066583804567358,400.8012263774872
jmk/arctic_a0067,0,True,0,2,500,6798,-138.6346485563888,-151.54090393787368,0.15304927546708377,10.701508745210418,164.11711192131042
jmk/arctic_a0067,0,True,1,2,500,7441,-142.35105567763605,-156.5989156780301,nan,11.31715078286328,234.8917784690857
jmk/arctic_a0067,0,True,2,2,500,10308,171.72579402873816,151.76750577860543,0.2328232473657733,16.998787014147723,385.8494939804077
jmk/arctic_a0067,0,True,3,2,500,7831,518.0835953428555,503.1472526890793,nan,12.899179101250411,381.3329701423645
jmk/arctic_a0067,0,True,4,2,500,8394,599.6647937221676,583.6283142874898,0.18965520512123818,14.147760854600278,509.9277925491333
jmk/arctic_a0067,0,True,5,2,500,7135,592.6837266387216,579.1712569265,nan,11.752271711509593,495.12963461875916
jmk/arctic_a0067,0,True,6,2,500,9333,596.0723073090785,578.132427353085,nan,15.172687303402427,886.9713945388794
jmk/arctic_a0067,0,True,7,2,500,9281,618.0856310725475,600.2561817217835,0.20732396397756786,15.811738227349792,963.700546503067
jmk/arctic_a0067,0,True,8,2,500,8600,616.2020440358845,599.7349833481825,0.19440129447393828,14.463942869967127,1023.0865280628204
jmk/arctic_a0067,0,True,9,2,500,8113,618.2446272591071,602.7500799503098,0.18496136493386084,13.440528904108191,1104.3191001415253
jmk/arctic_a0067,0,True,10,2,500,7547,609.6749203401188,595.3183508361998,0.17047991022304,12.39826133263523,1170.9931852817535
jmk/arctic_a0067,0,True,0,3,500,9174,-136.32490808501512,-154.0860484634575,nan,13.629113458410103,247.62336993217468
jmk/arctic_a0067,0,True,1,3,500,12853,-110.57519724072472,-135.69875274386376,nan,20.81322524147788,432.9129900932312
jmk/arctic_a0067,0,True,2,3,500,19738,354.0037164072698,315.1695700786799,nan,35.37004423046665,857.9849765300751
jmk/arctic_a0067,0,True,3,3,500,13911,588.5616745609839,561.3254897303325,nan,23.239185026827386,809.974057674408
jmk/arctic_a0067,0,True,4,3,500,9355,598.0497102458163,579.9340874378331,nan,14.509836857652658,596.1729919910431
jmk/arctic_a0067,0,True,5,3,500,12391,644.1290898972039,620.0286072581557,nan,21.486074386382143,896.5776073932648
jmk/arctic_a0067,0,True,6,3,500,12257,639.0664663443857,615.2060167686038,0.26585454564062666,20.729947441830745,1003.0077347755432
jmk/arctic_a0067,0,True,7,3,500,12053,667.8084139976605,644.3475263339255,nan,20.430447603302923,908.2310540676117
jmk/arctic_a0067,0,True,8,3,500,12693,670.6594502772075,645.9165262512543,nan,21.713074484438607,1138.5284163951874
jmk/arctic_a0067,0,True,9,3,500,11420,674.4078264867728,652.2313876163952,nan,19.315244496743162,1134.2361090183258
jmk/arctic_a0067,0,True,10,3,500,10769,668.5194163546025,647.6370601275667,nan,17.963223895252554,1056.3914926052094
rms/arctic_a0382,0,False,0,1,500,3845,-6.713346571457043,-13.554844981265624,0.15315227361138023,5.8167316127357855,57.78142786026001
rms/arctic_a0382,0,False,1,1,500,3823,-17.97986261829036,-24.78540154207373,0.15338870698935358,5.7437696174102015,83.62436962127686
rms/arctic_a0382,0,False,2,1,500,4223,99.9464737672163,92.34796996430853,0.16332136970747574,6.540283427912442,122.97589373588562
rms/arctic_a0382,0,False,3,1,500,4249,123.2371392413467,115.59008942734792,0.16362583434947145,6.610668056907656,150.25215029716492
rms/arctic_a0382,0,False,4,1,500,4454,175.20775476209872,167.15304937403087,0.1675665023009941,7.078831896143242,202.9073851108551
rms/arctic_a0382,0,False,5,1,500,4527,181.01392637496346,172.81082881786335,0.16991971630875033,7.195594584486884,258.37042474746704
rms/arctic_a0382,0,False,6,1,500,4553,250.53038694050738,242.26981993938088,0.17061690322546497,7.235285622823284,307.7864818572998
rms/arctic_a0382,0,False,7,1,500,4543,246.99811780565585,238.76173011554485,0.17004610894588407,7.234048724736965,359.80018424987793
rms/arctic_a0382,0,False,8,1,500,4445,242.00110340340362,233.95993640022164,0.16740651830842654,7.065498358879239,406.0569579601288
rms/arctic_a0382,0,False,9,1,500,4325,271.90171371590804,264.107453276179,0.1644473841707853,6.819693676466102,453.9483003616333
rms/arctic_a0382,0,False,10,1,500,4093,267.8481308943669,260.51471302927007,0.15862692963724456,6.3557241482244535,481.9929699897766
rms/arctic_a0382,0,False,0,2,500,7300,-0.54110083146991,-14.489154871105617,0.2388937265711961,11.095318260262879,150.68187427520752
rms/arctic_a0382,0,False,1,2,500,7338,-11.074900337263376,-25.11218950863366,0.2393378370985211,11.102986562442894,198.15599155426025
rms/arctic_a0382,0,False,2,2,500,5962,100.29167804640394,89.11925126838962,0.208323141369882,9.452431893731728,198.8609528541565
rms/arctic_a0382,0,False,3,2,500,8228,143.18316586145622,127.38961247541702,0.25297992772876043,13.107442341910556,331.69547176361084
rms/arctic_a0382,0,False,4,2,500,6673,191.88833465060992,179.2680943420508,0.22270526545087901,10.678935333927797,352.88397908210754
rms/arctic_a0382,0,False,5,2,500,7276,217.69387772872219,203.87892596851825,0.23356513064931267,11.87750445533095,459.8355486392975
rms/arctic_a0382,0,False,6,2,500,6893,283.16303319339164,270.08671093883305,0.22795447638082528,11.061518834820276,553.3068521022797
rms/arctic_a0382,0,False,7,2,500,7397,290.76527112591134,276.70237181714566,0.23514564052402515,12.094969555202056,702.9599997997284
rms/arctic_a0382,0,False,8,2,500,7587,308.0891178490423,293.6549365464691,0.2382794765690835,12.505444138136397,821.0459585189819
rms/arctic_a0382,0,False,9,2,500,7742,332.8112378744153,318.06828645349,0.24194381365059356,12.799988069226515,1004.0512788295746
rms/arctic_a0382,0,False,10,2,500,7531,328.75829954596594,314.4152606574555,0.23939793856883917,12.265226922646718,1127.5259642601013
rms/arctic_a0382,0,False,0,3,500,8146,-10.614236500046898,-26.295565053301743,0.25282726889959967,12.157030234704097,194.4394416809082
rms/arctic_a0382,0,False,1,3,500,8189,-21.08225884359821,-36.8529995926287,0.25708974016267094,12.205736294643962,252.29870510101318
rms/arctic_a0382,0,False,2,3,500,8782,99.12236517582892,82.19547663254716,0.2608217326028056,13.84991277869932,352.9861891269684
rms/arctic_a0382,0,False,3,3,500,10293,140.6118824263895,120.65621515862414,0.2871629871333126,16.52092385299825,472.70172095298767
rms/arctic_a0382,0,False,4,3,500,8985,194.17426614884943,176.83367064943226,0.26904498613974304,14.043643773020904,525.083434343338
rms/arctic_a0382,0,False,5,3,500,9901,222.85116445941122,203.6589631597182,0.27755335341379583,15.698797007339692,695.6843702793121
rms/arctic_a0382,0,False,6,3,500,10122,306.31669360588626,286.7276220621209,0.2830316764669735,16.64121020362984,921.7325758934021
rms/arctic_a0382,0,False,7,3,500,10143,316.1702194427984,296.5371748377707,0.28436510599320125,16.638599872746624,1010.891859292984
rms/arctic_a0382,0,False,8,3,500,10690,339.13690829469084,318.427337392715,0.29097071009528264,17.910948975516646,1206.8080372810364
rms/arctic_a0382,0,False,9,3,500,11017,380.9876117704202,359.6350541194135,0.29681413455028866,18.55105373440142,1474.7101166248322
rms/arctic_a0382,0,False,10,3,500,10678,372.7187058574949,352.0291608779124,0.29129166023053066,17.86619590880099,1674.4615621566772
rms/arctic_a0382,0,True,0,1,500,3755,-6.713445769044414,-13.375514211456684,0.15078433982669456,5.637958721216567,57.77061152458191
rms/arctic_a0382,0,True,1,1,500,3674,-17.980276229032334,-24.48322966875902,0.14840568496857,5.4914745699520005,78.90076279640198
rms/arctic_a0382,0,True,2,1,500,4156,99.94630868987312,92.48427358433437,0.1609238750540518,6.446295078814572,125.42966532707214
rms/arctic_a0382,0,True,3,1,500,4105,123.23773782888766,115.872057814252,0.1601331741566067,6.313871935178327,148.6036298274994
rms/arctic_a0382,0,True,4,1,500,4307,175.2077678028674,167.44016891490799,0.16485307697244958,6.737418418767504,197.1918466091156
rms/arctic_a0382,0,True,5,1,500,4381,181.01172014152013,173.10121151161218,0.16591734678852102,6.920915415564622,245.14687824249268
rms/arctic_a0382,0,True,6,1,500,4441,250.5304204981158,242.49574757093913,0.16809012049363403,7.008070481116249,306.142769575119
rms/arctic_a0382,0,True,7,1,500,4457,246.99899402344968,238.92965888691595,0.16924274452989177,6.9914617518964235,354.7150650024414
rms/arctic_a0382,0,True,8,1,500,4495,242.00010710158418,233.85905164558514,0.1692293444803664,7.120080878603858,426.99921917915344
rms/arctic_a0382,0,True,9,1,500,4144,271.9010555368722,264.4661675461381,0.16075116785596524,6.4226734117691535,448.32870388031006
rms/arctic_a0382,0,True,10,1,500,4064,267.8479999408272,260.57166279129245,0.1586918465701517,6.265099299424946,491.24922466278076
rms/arctic_a0382,0,True,0,2,500,8520,78.84117648582279,62.500311642026126,nan,14.007926160959009,197.7688627243042
rms/arctic_a0382,0,True,1,2,500,8864,66.69044847456831,49.6538989470159,0.2027151488283222,14.585123848382189,276.0068516731262
rms/arctic_a0382,0,True,2,2,500,9965,170.28009785450638,151.02048241535067,0.22725034698845176,16.432851066966066,379.3249788284302
rms/arctic_a0382,0,True,3,2,500,9761,240.7300556463511,221.8942794242344,nan,16.319359801803756,448.217013835907
rms/arctic_a0382,0,True,4,2,500,9749,233.0416382455847,214.2271799193945,0.22211790031920997,16.241842720471908,583.2865149974823
rms/arctic_a0382,0,True,5,2,500,7942,251.50644551196035,236.32430494863928,nan,12.769643684801196,576.3009676933289
rms/arctic_a0382,0,True,6,2,500,6568,283.26665147265965,270.8457454056947,0.14661863113751974,10.368649701097581,536.95743227005
rms/arctic_a0382,0,True,7,2,500,7311,290.79578979044203,276.89976702836776,nan,11.915476873805176,734.5806906223297
rms/arctic_a0382,0,True,8,2,500,7588,308.0728021542999,293.6428444545883,0.1702397715459833,12.574239731797377,863.3690013885498
rms/arctic_a0382,0,True,9,2,500,7673,332.81743553462957,318.21189057940154,nan,12.615488166007822,1042.0090103149414
rms/arctic_a0382,0,True,10,2,500,7416,328.72225354982226,314.63357018184644,nan,12.122962363809222,1118.2592782974243
rms/arctic_a0382,0,True,0,3,500,13074,126.20440967012257,100.62645348493,nan,20.930817539582492,438.293803691864
rms/arctic_a0382,0,True,1,3,500,12692,113.11324899534621,88.33653712730275,nan,20.6452175677029,511.7309911251068
rms/arctic_a0382,0,True,2,3,500,15526,269.31070366910643,238.8764147731227,0.3113479432247704,26.552910543277847,767.8826751708984
rms/arctic_a0382,0,True,3,3,500,8882,303.4129368777196,286.2994071145616,0.2030351607771863,14.237773921213261,515.2640752792358
rms/arctic_a0382,0,True,4,3,500,8490,293.9619576032144,277.6282448934054,nan,13.356047175972435,593.7499978542328
rms/arctic_a0382,0,True,5,3,500,8141,286.79064404705844,271.11224415107847,nan,12.235763980683089,631.6162240505219
rms/arctic_a0382,0,True,6,3,500,10319,340.40865980754467,320.42988150110614,nan,17.126276997060984,757.3330130577087
rms/arctic_a0382,0,True,7,3,500,10002,341.1942049543087,321.83464632478695,nan,16.44717120005464,885.1663365364075
rms/arctic_a0382,0,True,8,3,500,11217,340.9699529592382,319.04881744147366,nan,16.53020673967518,1078.9031739234924
rms/arctic_a0382,0,True,9,3,500,11370,381.1179112613595,359.0327604851695,nan,19.163250575868574,961.2003815174103
rms/arctic_a0382,0,True,10,3,500,10679,372.769327397989,352.07062535249173,nan,17.83002197127479,1021.2933332920074
slt/arctic_b0041,0,False,0,1,500,3509,-87.45538756924364,-93.62516709718771,0.1442714119347005,5.132830297070285,43.370558977127075
slt/arctic_b0041,0,False,1,1,500,3493,-97.37754732606817,-103.50999871551058,0.1431407937194623,5.143029247423414,64.83161640167236
slt/arctic_b0041,0,False,2,1,500,3670,-37.79097980039193,-44.275974957337404,0.14863889056199742,5.459121191419214,90.00826787948608
slt/arctic_b0041,0,False,3,1,500,3717,-24.792293455400724,-31.37508544630654,0.14901954994400204,5.605152167130658,118.5548963546753
slt/arctic_b0041,0,False,4,1,500,3697,-33.04345875680745,-39.59372158319473,0.14929204879106353,5.524552232729363,151.1958212852478
slt/arctic_b0041,0,False,5,1,500,3742,-37.44654095145496,-44.0817655938618,0.15029260595329938,5.6227718953999855,190.6322250366211
slt/arctic_b0041,0,False,6,1,500,3672,-43.32682263484044,-49.81890833600342,0.1480434164210133,5.500567612631457,223.46860575675964
slt/arctic_b0041,0,False,7,1,500,3636,-41.67594124417992,-48.096852496738464,0.14716589191043053,5.424482806395076,269.6569221019745
slt/arctic_b0041,0,False,8,1,500,3538,-48.61254477378692,-54.84314962383893,0.1454080954589616,5.179729322484903,304.08258414268494
slt/arctic_b0041,0,False,9,1,500,3514,-55.69771024926329,-61.88276014482934,0.14480821829542645,5.136885728110606,346.1306998729706
slt/arctic_b0041,0,False,10,1,500,3499,-61.68550773611647,-67.83676825684012,0.14449265768956532,5.097844213587173,395.25862407684326
slt/arctic_b0041,0,False,0,2,500,6999,-27.860743086472787,-41.12970184721097,0.22979652758939792,11.254198598231934,146.88919854164124
slt/arctic_b0041,0,False,1,2,500,6906,-38.63479037258702,-51.719711627685584,0.22871757899506626,11.012599859121906,195.7306489944458
slt/arctic_b0041,0,False,2,2,500,7963,114.98680700545832,99.79572544688875,0.2455219342976736,13.232316399658231,284.454106092453
slt/arctic_b0041,0,False,3,2,500,8345,157.6209925542132,141.67485875831622,0.25108734396694354,14.046368855701672,376.2907485961914
slt/arctic_b0041,0,False,4,2,500,8407,150.6390824580601,134.56344528085253,0.25228628355504185,14.126561664661551,472.24928998947144
slt/arctic_b0041,0,False,5,2,500,8371,143.81992418817896,127.8209799212887,0.2524070593209421,14.065266327810988,581.6296625137329
slt/arctic_b0041,0,False,6,2,500,8084,134.17256083418852,118.75238942878595,0.24804960468415502,13.474439177595613,654.2009837627411
slt/arctic_b0041,0,False,7,2,500,8334,135.933493440353,119.98988382264261,0.25170601436703527,13.88525552832158,813.7501301765442
slt/arctic_b0041,0,False,8,2,500,8283,133.1389438921134,117.29388131193758,0.25066804158885364,13.814225252165414,941.6310634613037
slt/arctic_b0041,0,False,9,2,500,8334,136.06316251573983,120.13057391281254,0.2514078221377461,13.941349565958774,1106.1668510437012
slt/arctic_b0041,0,False,10,2,500,8438,139.99289498264557,123.84460532796463,0.252685700910077,14.140491886682568,1262.4360530376434
slt/arctic_b0041,0,False,0,3,500,9673,-16.094577029147146,-34.81775509468887,0.28002654916774705,15.364262774912845,251.69518995285034
slt/arctic_b0041,0,False,1,3,500,10004,-18.761056473849543,-38.14684322535432,0.2828417213079349,16.05203357885626,326.22676134109497
slt/arctic_b0041,0,False,2,3,500,9702,134.125885417219,115.38374391761906,0.2773387322504735,15.91046851895399,421.99031162261963
slt/arctic_b0041,0,False,3,3,500,9852,167.23399579889517,148.0502706124051,0.2731033328868047,14.736634483072379,560.3633081912994
slt/arctic_b0041,0,False,4,3,500,10403,168.97814609556724,148.8167328522363,0.28647581945734907,17.0950701624827,707.6490552425385
slt/arctic_b0041,0,False,5,3,500,10008,161.6540261847414,142.29992152962674,0.2819995412466079,16.456887286817278,789.608389377594
slt/arctic_b0041,0,False,6,3,500,10233,164.64896150278602,144.8701101895086,0.28502177557168495,17.103487087781815,917.4699907302856
slt/arctic_b0041,0,False,7,3,500,9613,169.36842079096516,150.80133242012752,0.27434479864063893,15.746732002580302,1032.653835773468
slt/arctic_b0041,0,False,8,3,500,9857,164.15304214693793,145.10898748325192,0.27949175156713946,16.353576505732065,1215.8205769062042
slt/arctic_b0041,0,False,9,3,500,9314,155.8214687583938,137.87941471008563,0.27005353594827985,15.39222962064622,1321.0343642234802
slt/arctic_b0041,0,False,10,3,500,12091,161.80046215971734,138.25186286083363,0.3201065730491834,18.715863564828965,2019.5943775177002
slt/arctic_b0041,0,True,0,1,500,3138,-87.45693308250571,-92.88606028099557,0.1346398595409165,4.3486635791851285,42.61580443382263
slt/arctic_b0041,0,True,1,1,500,3077,-97.37969771022517,-102.69073411245776,0.1322986917547998,4.2552014296317395,59.05411171913147
slt/arctic_b0041,0,True,2,1,500,3312,-37.79138919604223,-43.5661606572966,0.13779070461935225,4.7857353290859095,86.99382066726685
slt/arctic_b0041,0,True,3,1,500,3378,-24.7921499891673,-30.70025739854872,0.13996847271554402,4.910302070351914,112.00179982185364
slt/arctic_b0041,0,True,4,1,500,3423,-33.044720838650505,-39.04782739859869,0.14195405448782633,4.960349096365114,144.9918327331543
slt/arctic_b0041,0,True,5,1,500,3351,-37.44654226821482,-43.30296815195198,0.13962880203244218,4.842006281005574,170.75762009620667
slt/arctic_b0041,0,True,6,1,500,3345,-43.326384280278425,-49.170050222397784,0.13942105711592415,4.826036772030193,207.24979662895203
slt/arctic_b0041,0,True,7,1,500,3297,-41.67809038567382,-47.43043702276251,0.13853191434335782,4.707847731451764,236.93985438346863
slt/arctic_b0041,0,True,8,1,500,3179,-48.60950822348144,-54.11424329842078,0.1335911367012853,4.543368217914001,262.5227780342102
slt/arctic_b0041,0,True,9,1,500,3130,-55.69984279106673,-61.11557965429858,0.13326525492452695,4.388931468870233,296.8955547809601
slt/arctic_b0041,0,True,10,1,500,3137,-61.685889187677105,-67.12032348730496,0.13452164292534027,4.347803097783995,347.0073616504669
slt/arctic_b0041,0,True,0,2,500,6484,-27.8558744206416,-40.09286215588228,nan,10.215823391653501,153.41982197761536
slt/arctic_b0041,0,True,1,2,500,6424,-38.664483112991775,-50.77636185670672,nan,10.140432570148931,196.9094638824463
slt/arctic_b0041,0,True,2,2,500,7417,115.04916019664161,100.95364632953067,0.1664550387067341,12.166351559161512,279.82377314567566
slt/arctic_b0041,0,True,3,2,500,7863,157.69656362952816,142.6966240065703,0.17652620339882993,12.997472517345216,376.1417169570923
slt/arctic_b0041,0,True,4,2,500,8003,150.63854403163248,135.36253799190823,0.1808008481674251,13.306429600913305,470.6384618282318
slt/arctic_b0041,0,True,5,2,500,7837,143.86793633975984,128.9242593295108,nan,12.966262935215411,551.1461129188538
slt/arctic_b0041,0,True,6,2,500,7646,134.17492850437063,119.6146568154403,0.1742857003457165,12.541520505550352,628.66428399086
slt/arctic_b0041,0,True,7,2,500,7785,135.93430359969716,121.09405711242515,nan,12.801251199040948,777.2860848903656
slt/arctic_b0041,0,True,8,2,500,7820,133.11795823476257,118.20422450310112,nan,12.941107110531092,908.0139191150665
slt/arctic_b0041,0,True,9,2,500,7870,136.09850194883356,121.0786212614554,0.1792051061090682,12.927578559701288,1042.3737981319427
slt/arctic_b0041,0,True,10,2,500,7916,139.9204718144034,124.8265454487348,0.1802564584322454,13.132295049161627,1204.659600019455
slt/arctic_b0041,0,True,0,3,500,9918,-16.85098279049229,-36.108712517666085,nan,14.957914732529467,335.1350345611572
slt/arctic_b0041,0,True,1,3,500,11209,-18.847439511150878,-40.681270008459855,nan,17.358653391442335,499.48006987571716
slt/arctic_b0041,0,True,2,3,500,9881,134.1289478172423,115.03304194988935,0.22228966065050676,16.38485401843907,576.9519395828247
slt/arctic_b0041,0,True,3,3,500,10212,167.2053880781653,147.34775730100446,0.2225887286736044,15.974558366485752,681.0275321006775
slt/arctic_b0041,0,True,4,3,500,10425,168.9872018239072,148.80040893499586,nan,17.17070829668188,833.4250094890594
slt/arctic_b0041,0,True,5,3,500,10193,161.80627987774395,142.06719023501003,1.9053641054174757e+140,16.791598138510267,943.2609779834747
slt/arctic_b0041,0,True,6,3,500,10377,164.94098692680453,144.8526063544363,nan,17.223274489288713,1012.6619501113892
slt/arctic_b0041,0,True,7,3,500,10572,169.39198439081116,148.87726848024406,nan,17.316143641890164,1126.1009154319763
slt/arctic_b0041,0,True,8,3,500,10783,164.1245765653225,143.19945564598405,nan,17.68066696365284,1180.5510613918304
slt/arctic_b0041,0,True,9,3,500,9625,155.88874118885323,137.32266812742242,nan,15.980363281853982,1080.5998184680939
slt/arctic_b0041,0,True,10,3,500,11558,161.79045521658276,139.33331015533844,nan,19.510557386857727,1216.499840259552
